Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
67.966,3.208,14484.64,279.8,0.0,1.0,825.0
57.826,6.078,14286.24,246.6,0.0,16.0,0.0
89.68,8.322,14167.42,382.2,0.0,17.0,0.0
80.78,6.52,14459.37,336.0,0.0,17.0,0.0
57.736,2.666,14440.89,240.0,0.0,0.0,0.0
55.478,7.034,14625.13,230.0,0.0,17.0,0.0
43.994,4.55,14542.03,180.6,0.0,17.0,410.0
41.75,4.37,14600.76,174.8,0.0,10.0,404.0
16.948,3.746,14664.06,72.8,0.0,6.0,0.0
17.594,4.814,14641.59,77.2,0.0,17.0,0.0
17.684,5.034,14595.31,79.0,0.0,17.0,0.0
16.05,2.806,14533.11,71.0,0.0,0.0,0.0
17.822,5.104,14466.04,79.2,0.0,17.0,0.0
61.434,3.96,14470.22,261.4,0.0,17.0,0.0
140.106,4.458,14309.54,586.8,0.0,1.0,482.0
102.312,4.16,14416.6,424.0,0.0,15.0,1062.0
82.18,5.446,14390.83,338.4,0.0,17.0,1059.0
79.824,3.908,14381.62,328.0,0.0,9.0,1057.0
81.044,4.366,14394.6,332.8,0.0,7.0,1058.0
32.538,4.022,14470.13,137.2,0.0,17.0,259.0
17.916,5.212,14614.1,80.2,0.0,16.0,0.0
16.83,3.752,14762.12,71.4,0.0,1.0,0.0
60.188,6.106,14582.9,255.8,252.0,279.0,0.0
201.864,12.266,14423.09,848.2,299.0,1287.0,831.0
242.47,6.628,14291.65,1024.6,516.0,1877.0,1044.0
144.644,2.786,14135.05,610.6,0.0,24.0,1021.0
144.62,3.136,14247.77,604.0,0.0,18.0,1038.0
171.674,11.674,14345.42,721.4,0.0,18.0,731.0
132.687,8.117,14437.67,555.056,2.244,942.597,12.917
57.382,7.432,14653.69,245.4,0.0,537.0,0.0
61.952,4.516,14585.62,254.8,0.0,41.0,657.0
22.474,5.794,14489.68,98.8,0.0,25.0,58.0
17.556,3.968,14513.29,76.2,0.0,28.0,0.0
18.576,5.024,14546.11,80.4,0.0,29.0,0.0
18.214,4.602,14502.69,79.0,0.0,23.0,0.0
16.552,2.65,14469.35,71.8,0.0,15.0,0.0
18.732,5.578,14488.74,82.6,0.0,24.0,0.0
48.596,3.838,14591.6,209.4,0.0,17.0,0.0
97.28,6.316,14315.81,407.2,0.0,8.0,549.0
94.784,2.748,14348.39,392.8,0.0,9.0,1052.0
81.328,4.238,14389.11,334.6,0.0,18.0,1058.0
84.144,5.542,14312.47,350.2,0.0,17.0,1047.0
174.288,14.89,14288.65,733.8,1445.0,0.0,984.0
19.656,6.732,14555.1,88.2,1.0,17.0,0.0
58.314,9.17,14559.5,252.2,473.0,17.0,0.0
26.416,5.566,14733.18,113.0,76.0,1.0,0.0
52.562,7.454,14671.54,225.2,505.0,16.0,0.0
19.666,4.742,14591.35,89.6,0.0,17.0,0.0
42.862,4.624,14431.44,179.4,0.0,14.0,0.0
118.962,6.706,14227.81,500.0,22.0,3.0,0.0
259.018,6.346,14055.52,1108.0,1299.0,16.0,859.0
186.368,9.536,14173.13,788.6,0.0,17.0,1027.0
186.798,7.978,14279.26,783.0,5.0,0.0,1042.0
147.97,7.046,14572.25,611.0,474.0,17.0,1006.0
50.222,6.57,14702.73,211.4,542.0,17.0,0.0
16.088,3.842,14529.48,66.0,0.0,4.0,0.0
16.032,3.866,14552.69,65.4,0.0,13.0,0.0
18.098,6.514,14626.74,78.0,0.0,17.0,0.0
15.928,3.712,14626.47,65.6,0.0,17.0,0.0
15.81,3.372,14557.37,65.0,0.0,0.0,0.0
17.338,5.322,14596.02,73.0,0.0,17.0,0.0
169.888,4.612,14356.48,714.0,0.0,16.0,797.0
181.13,4.35,14245.21,763.6,0.0,0.0,1037.0
127.994,5.694,14324.6,532.8,0.0,17.0,1049.0
90.066,4.55,14331.68,374.2,0.0,16.0,1050.0
78.582,3.86,14218.49,328.6,0.0,10.0,1033.0
68.63,2.594,14146.85,289.2,0.0,7.0,890.0
17.102,5.532,14401.02,73.2,0.0,17.0,0.0
19.202,5.302,14534.09,84.0,0.0,16.0,0.0
20.168,4.25,14588.64,87.6,0.0,0.0,0.0
25.148,5.074,14556.26,106.2,0.0,17.0,0.0
49.282,4.9,14497.8,204.4,0.0,17.0,534.0
37.698,5.186,14545.65,154.4,0.0,1.0,216.0
83.966,6.788,14259.9,351.4,0.0,236.0,0.0
136.86,14.198,14168.74,582.4,5.0,255.0,0.0
221.486,8.042,14175.58,939.8,514.0,461.0,262.0
255.274,7.17,14233.33,1079.8,576.0,1197.0,517.0
97.764,6.986,14641.56,404.2,0.0,46.0,0.0
70.936,5.418,14512.23,300.4,0.0,29.0,0.0
32.944,6.026,14567.03,152.6,0.0,29.0,0.0
28.706,3.652,14569.66,134.8,0.0,29.0,0.0
28.5,3.306,14622.94,133.4,0.0,10.0,0.0
29.476,4.578,14511.86,138.8,0.0,29.0,0.0
28.198,3.468,14468.3,134.6,0.0,27.0,0.0
61.288,5.422,14579.23,263.2,0.0,13.0,526.0
162.604,3.876,14430.72,682.8,0.0,4.0,947.0
149.512,6.582,14189.61,635.0,0.0,17.0,1029.0
120.126,5.996,14176.76,512.4,0.0,17.0,1028.0
91.226,3.342,14222.76,388.4,0.0,3.0,1033.0
66.752,4.266,14201.99,291.0,0.0,14.0,615.0
28.662,4.884,14331.86,139.2,0.0,17.0,0.0
31.462,6.388,14408.71,149.6,0.0,16.0,0.0
29.05,2.796,14480.14,141.0,0.0,0.0,0.0
34.952,4.488,14615.39,161.2,0.0,17.0,0.0
28.158,4.992,14596.33,130.0,0.0,18.0,0.0
27.198,4.036,14605.2,126.4,0.0,13.0,0.0
36.746,4.03,14608.09,161.2,0.0,4.0,0.0
113.996,3.642,14288.69,482.6,0.0,16.0,254.0
85.212,4.924,14290.36,361.8,0.0,17.0,334.0
50.926,4.478,14283.72,219.2,0.0,2.0,0.0
98.4,5.01,14300.34,419.2,0.0,15.0,0.0
30.282,5.772,14602.33,137.2,0.0,17.0,0.0
27.604,3.362,14624.24,130.0,0.0,16.0,0.0
28.302,4.478,14520.35,134.6,0.0,0.0,0.0
27.224,3.022,14461.29,130.2,0.0,17.0,0.0
69.508,4.244,14476.19,296.6,0.0,17.0,677.0
27.578,3.37,14425.32,132.0,0.0,9.0,0.0
26.852,2.652,14439.05,129.4,0.0,8.0,0.0
28.998,4.692,14535.51,135.6,0.0,17.0,0.0
27.412,3.19,14555.45,130.6,0.0,16.0,0.0
99.552,4.74,14341.25,428.0,0.0,0.0,169.0
192.01,4.396,14332.16,806.6,0.0,224.0,1051.0
259.206,4.108,14091.03,1106.8,0.0,1825.0,1015.0
209.286,8.776,14113.64,893.4,0.0,1255.0,1019.0
201.252,5.016,14188.3,856.0,0.0,1299.0,1029.0
152.192,8.282,14376.27,640.6,765.0,17.0,1055.0
142.676,4.13,14476.38,594.0,609.0,1.0,1071.0
88.978,5.144,14444.56,366.0,0.0,17.0,1065.0
64.016,3.81,14410.01,264.4,0.0,17.0,798.0
17.026,5.452,14467.65,74.0,0.0,17.0,0.0
15.894,3.934,14403.25,65.4,0.0,11.0,0.0
20.836,2.742,14301.4,87.4,0.0,6.0,0.0
16.962,5.074,14487.22,71.6,0.0,17.0,0.0
16.496,4.734,14491.22,70.6,0.0,17.0,0.0
15.958,4.248,14409.48,69.4,0.0,12.0,0.0
16.11,4.296,14585.05,66.6,0.0,4.0,0.0
16.172,4.266,14574.73,67.4,0.0,17.0,0.0
16.748,4.872,14631.28,69.4,0.0,17.0,0.0
20.52,4.102,14588.61,86.0,0.0,7.0,0.0
54.436,5.094,14536.94,223.4,0.0,10.0,619.0
15.476,3.652,14477.32,65.8,0.0,16.0,0.0
15.224,3.17,14445.69,64.0,0.0,0.0,0.0
16.548,4.856,14498.36,70.6,0.0,17.0,0.0
15.736,4.022,14462.46,67.4,0.0,17.0,0.0
16.23,4.428,14545.25,68.0,0.0,15.0,0.0
15.272,3.236,14471.37,63.0,0.0,1.0,0.0
29.234,3.626,14320.57,122.2,0.0,17.0,0.0
16.264,4.282,14406.97,67.6,0.0,17.0,0.0
15.19,3.332,14402.0,64.8,0.0,0.0,0.0
63.49,3.026,14367.09,262.6,0.0,16.0,800.0
26.854,5.508,14533.97,112.2,0.0,17.0,162.0
15.576,3.83,14499.16,64.4,0.0,15.0,0.0
14.966,2.788,14551.76,61.4,0.0,1.0,0.0
16.628,4.758,14376.23,69.6,0.0,17.0,0.0
21.592,3.444,14254.95,92.6,0.0,16.0,0.0
14.992,2.088,14271.56,62.8,0.0,0.0,0.0
16.326,4.41,14197.09,70.8,0.0,17.0,0.0
15.68,3.678,14377.94,66.6,0.0,17.0,0.0
15.11,2.84,14393.13,62.2,0.0,12.0,0.0
17.542,4.378,14634.9,72.8,0.0,4.0,0.0
53.704,3.328,14595.93,218.2,0.0,17.0,617.0
37.254,3.404,14511.24,153.6,0.0,17.0,362.0
16.294,4.49,14596.59,69.4,0.0,0.0,0.0
15.668,3.56,14657.38,64.0,0.0,16.0,0.0
15.958,3.92,14596.34,66.0,0.0,17.0,0.0
16.292,4.334,14562.33,67.0,0.0,4.0,0.0
15.066,2.916,14506.28,61.4,0.0,13.0,0.0
16.068,3.846,14442.95,68.2,0.0,17.0,0.0
16.612,4.816,14509.75,71.2,0.0,16.0,0.0
14.34,2.062,14332.07,59.0,0.0,0.0,0.0
15.318,3.368,14166.73,66.6,0.0,17.0,0.0
42.77,4.236,14278.18,179.4,0.0,17.0,438.0
47.504,2.292,14397.5,195.8,0.0,0.0,548.0
15.312,3.24,14438.66,63.6,0.0,16.0,0.0
17.026,5.132,14510.93,72.8,0.0,17.0,0.0
15.3,3.054,14757.07,63.0,0.0,3.0,0.0
15.302,3.284,14555.98,62.8,0.0,14.0,0.0
17.506,5.918,14630.03,75.2,0.0,17.0,0.0
18.322,3.626,14388.05,77.0,0.0,14.0,0.0
14.726,2.556,14351.94,61.4,0.0,3.0,0.0
16.516,4.304,14382.03,68.0,0.0,16.0,0.0
15.44,3.368,14354.01,64.8,0.0,17.0,0.0
26.624,2.318,14368.2,111.2,0.0,0.0,200.0
62.608,4.312,14463.44,257.2,0.0,17.0,768.0
16.374,4.448,14509.28,70.0,0.0,17.0,0.0
14.312,2.0,14394.38,58.4,0.0,0.0,0.0
17.052,5.516,14507.42,74.2,0.0,16.0,0.0
15.78,3.812,14562.71,65.2,0.0,17.0,0.0
15.018,2.894,14546.4,61.4,0.0,9.0,0.0
16.348,4.384,14498.71,68.2,0.0,8.0,0.0
15.636,3.686,14482.46,64.2,0.0,17.0,0.0
16.432,3.806,14524.84,67.8,0.0,16.0,0.0
15.3,2.958,14445.86,63.6,0.0,0.0,0.0
24.636,3.696,14443.57,102.6,0.0,17.0,145.0
65.402,3.312,14275.04,272.8,0.0,16.0,833.0
14.948,2.646,14327.62,61.6,0.0,0.0,0.0
16.484,4.256,14448.96,68.6,0.0,17.0,0.0
101.232,3.606,14369.45,425.6,0.0,417.0,276.0
185.652,7.684,14299.16,787.4,0.0,1244.0,1045.0
79.718,2.704,14497.95,324.2,0.0,4.0,1074.0
69.478,3.098,14427.65,285.4,0.0,17.0,883.0
16.548,4.13,14450.49,69.4,0.0,18.0,0.0
15.73,3.482,14393.81,65.2,0.0,16.0,0.0
14.526,2.154,14219.08,60.6,0.0,1.0,0.0
16.058,3.904,14303.29,68.4,0.0,17.0,0.0
15.922,3.866,14373.13,67.0,0.0,18.0,0.0
15.216,2.778,14523.75,62.8,0.0,4.0,0.0
16.162,3.962,14627.27,67.4,0.0,13.0,0.0
16.692,4.478,14612.87,69.0,0.0,17.0,0.0
62.276,2.746,14527.1,254.4,0.0,17.0,776.0
15.834,3.018,14560.11,66.2,0.0,0.0,8.0
16.676,4.618,14578.52,70.6,0.0,18.0,0.0
15.906,3.376,14541.66,66.4,0.0,17.0,0.0
15.86,3.738,14541.33,66.8,0.0,0.0,0.0
16.182,4.184,14607.94,68.0,0.0,17.0,0.0
15.424,3.408,14495.79,64.4,0.0,17.0,0.0
16.228,4.108,14438.7,68.6,0.0,10.0,0.0
15.23,2.99,14438.38,63.2,0.0,7.0,0.0
16.04,3.61,14387.15,67.8,0.0,17.0,0.0
42.02,3.442,14351.57,174.6,0.0,17.0,431.0
118.542,2.514,14267.91,502.6,0.0,1090.0,486.0
185.83,14.686,14208.49,794.8,0.0,1492.0,508.0
172.428,11.528,14262.02,728.2,0.0,1033.0,1040.0
84.214,4.304,14395.01,347.0,0.0,104.0,1059.0
81.78,4.418,14478.93,335.8,0.0,29.0,1071.0
80.422,2.676,14504.83,329.6,0.0,9.0,1074.0
124.82,3.684,14314.41,522.6,0.0,633.0,1047.0
79.744,5.082,14149.64,335.6,0.0,36.0,1024.0
40.866,3.698,14319.88,174.6,0.0,54.0,391.0
15.62,3.096,14183.33,69.0,0.0,28.0,0.0
16.348,3.734,14321.4,70.6,0.0,10.0,0.0
16.284,3.494,14599.19,68.6,0.0,28.0,0.0
17.82,4.024,14622.35,75.4,0.0,28.0,0.0
17.05,4.646,14548.27,74.4,0.0,24.0,0.0
15.116,2.522,14625.63,62.2,0.0,6.0,0.0
16.052,3.954,14575.61,66.4,0.0,17.0,0.0
16.802,4.432,14520.39,69.4,0.0,17.0,0.0
15.154,2.51,14522.01,62.0,0.0,0.0,0.0
15.426,3.256,14505.6,63.6,0.0,16.0,0.0
55.454,4.006,14474.08,228.2,0.0,17.0,645.0
37.934,3.708,14502.12,156.8,0.0,13.0,368.0
14.34,2.188,14434.02,58.4,0.0,4.0,0.0
16.302,4.326,14365.15,69.0,0.0,17.0,0.0
15.788,4.104,14331.37,67.6,0.0,16.0,0.0
14.27,2.066,14485.49,58.8,0.0,0.0,0.0
17.064,5.74,14595.91,75.0,0.0,17.0,0.0
15.934,3.908,14571.78,67.2,0.0,17.0,0.0
14.546,2.204,14516.28,59.2,0.0,0.0,0.0
16.772,5.14,14490.81,71.0,0.0,17.0,0.0
15.576,3.784,14414.71,64.2,0.0,17.0,0.0
39.12,3.034,14300.92,162.4,0.0,10.0,397.0
50.33,3.12,14315.99,209.4,0.0,7.0,581.0
15.27,3.266,14187.42,64.2,0.0,16.0,0.0
15.448,3.476,14323.43,64.6,0.0,17.0,0.0
14.958,2.682,14269.46,61.6,0.0,0.0,0.0
16.272,4.242,14494.58,68.8,0.0,17.0,0.0
15.46,3.408,14570.4,64.0,0.0,17.0,0.0
15.458,3.364,14504.57,64.4,0.0,0.0,0.0
16.056,4.382,14489.82,68.4,0.0,17.0,0.0
15.332,3.498,14518.37,64.4,0.0,17.0,0.0
16.426,4.604,14540.07,69.6,0.0,6.0,0.0
31.678,3.158,14512.95,130.4,0.0,11.0,271.0
58.334,3.816,14523.81,238.8,0.0,16.0,707.0
16.434,4.54,14527.72,69.4,0.0,17.0,0.0
14.642,2.41,14438.67,60.0,0.0,0.0,0.0
15.652,3.73,14469.78,65.2,0.0,17.0,0.0
16.066,3.8,14297.73,67.6,0.0,16.0,0.0
58.64,3.516,14166.32,252.2,303.0,113.0,184.0
154.506,3.118,14152.59,655.2,565.0,558.0,1024.0
157.116,5.194,14252.96,663.4,478.0,549.0,1039.0
112.764,3.27,14318.12,471.2,0.0,357.0,1048.0
81.04,3.952,14380.82,333.8,0.0,41.0,1057.0
79.86,3.122,14368.61,328.0,0.0,19.0,1056.0
134.84,7.042,14369.32,566.8,0.0,259.0,1055.0
129.366,5.352,14230.86,542.6,0.0,19.0,1036.0
77.606,4.252,14155.2,325.8,0.0,16.0,1024.0
75.32,2.85,14093.76,315.8,0.0,0.0,1016.0
76.778,2.652,14173.57,322.2,0.0,17.0,1028.0
58.59,4.262,14146.76,246.0,0.0,16.0,700.0
15.296,3.42,14439.89,64.4,0.0,17.0,0.0
14.442,2.482,14545.46,59.8,0.0,0.0,0.0
17.234,5.698,14542.15,73.6,0.0,17.0,0.0
15.45,3.698,14572.64,64.8,0.0,16.0,0.0
15.242,3.138,14560.9,63.2,0.0,5.0,0.0
16.554,4.74,14589.76,69.4,0.0,12.0,0.0
15.754,3.806,14538.25,65.8,0.0,17.0,0.0
15.65,3.596,14576.87,64.6,0.0,17.0,0.0
15.724,3.558,14564.57,65.4,0.0,0.0,0.0
16.054,4.204,14548.91,66.6,0.0,16.0,0.0
73.92,3.092,14375.71,306.2,0.0,17.0,975.0
16.036,4.4,14258.4,70.0,0.0,7.0,0.0
14.722,2.848,14252.68,62.6,0.0,9.0,0.0
15.196,3.5,14195.63,66.0,0.0,17.0,0.0
16.102,4.118,14250.64,68.0,0.0,16.0,0.0
14.478,2.466,14353.45,60.0,0.0,0.0,0.0
15.692,3.558,14389.08,65.4,0.0,17.0,0.0
15.962,3.958,14376.53,66.8,0.0,16.0,0.0
17.862,4.558,14284.58,76.2,0.0,9.0,0.0
14.392,2.6,14249.6,60.4,0.0,8.0,0.0
16.13,4.488,14252.28,70.8,0.0,17.0,0.0
65.552,3.9,14309.46,273.0,0.0,16.0,824.0
22.636,2.272,14379.37,94.0,0.0,0.0,137.0
15.728,3.85,14374.24,67.4,0.0,17.0,0.0
16.534,4.482,14533.83,68.0,0.0,16.0,0.0
15.534,3.312,14590.28,64.6,0.0,7.0,0.0
15.502,3.558,14629.54,64.8,0.0,10.0,0.0
17.424,5.902,14559.48,74.4,0.0,17.0,0.0
15.704,3.804,14531.72,65.8,0.0,16.0,0.0
14.852,2.598,14483.93,60.8,0.0,0.0,0.0
17.49,5.97,14476.77,76.2,0.0,17.0,0.0
15.476,4.046,14476.49,66.4,0.0,17.0,0.0
56.888,3.474,14429.8,235.8,0.0,10.0,680.0
32.664,4.454,14467.87,135.6,0.0,6.0,271.0
15.882,3.978,14437.24,67.8,0.0,17.0,0.0
16.304,4.462,14478.53,68.2,0.0,17.0,0.0
16.286,4.366,14516.83,67.6,0.0,0.0,0.0
16.508,4.49,14397.08,70.6,0.0,16.0,0.0
16.302,4.71,14516.75,69.4,0.0,17.0,0.0
19.304,7.864,14612.46,85.2,0.0,22.0,0.0
75.99,3.454,14520.54,310.8,0.0,0.0,977.0
56.858,9.606,14517.14,249.6,0.0,445.0,33.0
70.68,20.016,14442.78,306.2,0.0,12.0,232.0
219.274,9.52,14067.6,934.8,0.0,819.0,1012.0
239.112,7.41,14057.62,1019.8,0.0,1058.0,1010.0
157.796,3.476,14144.58,667.4,0.0,542.0,1023.0
112.424,3.328,14126.23,476.0,0.0,0.0,1020.0
212.192,7.814,14068.17,906.8,0.0,1241.0,810.0
34.968,6.444,14408.83,149.0,0.0,48.0,0.0
23.14,6.568,14503.49,101.8,0.0,57.0,0.0
17.592,3.146,14491.73,76.0,0.0,12.0,0.0
20.01,6.414,14553.35,87.4,0.0,32.0,0.0
18.576,4.678,14500.89,81.0,0.0,33.0,0.0
18.014,4.15,14483.69,78.2,0.0,9.0,0.0
18.768,4.72,14522.17,81.4,0.0,33.0,0.0
51.564,4.004,14508.53,212.4,0.0,22.0,555.0
64.264,5.186,14560.96,269.4,0.0,1.0,105.0
85.828,5.006,14521.69,355.6,0.0,21.0,165.0
89.616,6.608,14327.43,372.0,0.0,11.0,1049.0
84.084,4.224,14256.88,352.8,0.0,10.0,1039.0
80.05,3.998,14290.52,332.6,0.0,21.0,1043.0
40.298,4.52,14351.08,170.2,0.0,0.0,381.0
31.658,8.298,14443.76,140.6,0.0,21.0,0.0
108.624,5.372,14418.24,451.4,659.0,21.0,839.0
58.544,5.34,14482.1,246.6,606.0,0.0,77.0
17.814,5.012,14461.31,78.8,0.0,21.0,0.0
18.214,5.21,14415.49,79.4,0.0,21.0,0.0
83.554,4.444,14173.34,354.2,0.0,0.0,0.0
132.998,4.154,13960.82,569.0,0.0,21.0,327.0
108.006,11.346,13994.06,462.6,0.0,15.0,301.0
113.832,5.074,14146.99,479.6,0.0,6.0,634.0
98.934,6.774,14251.97,415.8,0.0,20.0,68.0
86.064,5.256,14456.93,356.8,0.0,9.0,0.0
95.504,7.054,14485.76,396.4,0.0,13.0,424.0
80.028,4.988,14418.03,335.8,0.0,21.0,200.0
70.05,4.978,14469.37,292.8,0.0,0.0,0.0
64.784,4.652,14484.3,271.4,0.0,21.0,0.0
64.64,5.512,14470.13,270.6,0.0,21.0,0.0
16.198,2.636,14514.05,70.6,0.0,0.0,0.0
19.244,6.332,14482.39,85.6,0.0,20.0,0.0
53.084,4.65,14367.34,231.4,0.0,20.0,0.0
109.56,5.502,14296.32,461.6,548.0,1.0,727.0
118.86,4.952,14348.09,496.8,557.0,21.0,1052.0
105.988,5.012,14300.02,447.8,0.0,466.0,928.0
142.726,8.252,14256.25,604.2,0.0,795.0,1039.0
174.81,11.102,14222.3,746.4,0.0,1063.0,1034.0
173.046,16.932,14314.65,738.6,0.0,1157.0,1047.0
92.946,11.864,14059.78,396.0,0.0,176.0,1011.0
86.82,14.838,14048.06,372.2,0.0,57.0,1009.0
84.118,12.984,14203.11,356.4,0.0,31.0,1012.0
24.566,15.452,14228.54,120.6,0.0,21.0,0.0
64.254,13.02,14128.12,276.4,0.0,20.0,0.0
128.858,15.104,14204.63,551.2,0.0,384.0,0.0
154.626,7.928,14196.2,655.6,0.0,811.0,600.0
99.52,3.646,14196.68,424.6,0.0,330.0,607.0
53.134,7.776,14407.25,228.0,0.0,58.0,0.0
36.424,6.234,14587.33,154.2,0.0,21.0,0.0
20.116,4.678,14578.05,85.4,0.0,0.0,0.0
20.428,6.228,14471.57,91.0,0.0,21.0,0.0
31.872,4.842,14455.2,137.0,0.0,20.0,234.0
41.436,3.368,14484.75,172.8,0.0,0.0,415.0
17.3,4.404,14480.94,75.2,0.0,20.0,0.0
18.266,5.598,14476.58,80.4,0.0,20.0,0.0
15.946,2.728,14436.84,70.0,0.0,0.0,0.0
80.048,5.892,14376.72,343.0,0.0,20.0,428.0
112.27,3.938,14266.82,469.6,0.0,12.0,1041.0
83.632,3.358,14257.41,348.6,0.0,8.0,1039.0
85.1,5.228,14308.54,352.4,0.0,20.0,1046.0
53.978,3.18,14399.19,224.8,0.0,0.0,604.0
25.164,12.886,14368.64,120.6,0.0,20.0,0.0
61.346,17.46,14366.68,276.2,506.0,20.0,0.0
30.816,13.99,14395.59,141.4,73.0,0.0,0.0
58.948,17.446,14448.96,263.2,544.0,20.0,0.0
19.782,7.512,14568.95,87.0,0.0,15.0,0.0
132.228,9.232,14441.44,558.6,1113.0,5.0,0.0
110.264,16.656,14299.97,468.2,257.0,20.0,0.0
260.832,13.758,13842.74,1138.6,1167.0,0.0,549.0
175.912,10.202,13996.29,762.8,444.0,20.0,346.0
165.122,8.676,14239.44,699.2,426.0,20.0,0.0
142.302,6.35,14378.71,594.6,512.0,0.0,0.0
75.516,5.984,14624.69,307.6,0.0,20.0,547.0
26.838,6.83,14627.74,115.2,0.0,20.0,125.0
16.93,3.91,14569.98,72.4,0.0,0.0,0.0
17.714,4.904,14653.96,78.2,0.0,20.0,0.0
18.302,5.64,14653.18,78.4,0.0,8.0,0.0
17.388,4.408,14650.39,75.0,0.0,12.0,0.0
17.934,4.918,14595.24,78.8,0.0,21.0,0.0
17.214,3.806,14634.51,72.6,0.0,0.0,0.0
40.576,5.986,14594.8,175.0,0.0,20.0,0.0
90.776,6.418,14444.53,380.6,0.0,20.0,603.0
108.666,3.178,14295.96,459.2,0.0,0.0,1045.0
93.058,5.076,14315.42,393.4,0.0,19.0,1047.0
96.58,5.018,14236.0,412.8,0.0,14.0,1035.0
83.24,4.082,14293.6,361.8,0.0,6.0,667.0
24.998,4.896,14416.35,113.2,0.0,20.0,0.0
20.73,5.456,14467.16,93.4,0.0,0.0,0.0
19.95,4.438,14497.68,89.8,0.0,21.0,0.0
20.232,4.71,14489.44,91.6,0.0,20.0,0.0
20.28,4.62,14483.77,89.2,0.0,0.0,0.0
56.614,3.808,14325.81,236.4,0.0,20.0,0.0
79.262,4.832,14235.33,329.6,0.0,20.0,0.0
180.87,13.036,14163.7,768.4,550.0,0.0,152.0
174.646,10.552,14177.95,736.6,193.0,20.0,1027.0
198.888,7.292,14270.87,836.0,485.0,10.0,924.0
65.886,5.478,14565.86,274.2,487.0,10.0,0.0
18.7,5.988,14645.86,80.6,0.0,20.0,0.0
17.618,4.328,14516.31,76.0,0.0,0.0,0.0
17.576,4.542,14499.88,75.8,0.0,20.0,0.0
18.306,4.822,14451.33,78.6,0.0,20.0,0.0
16.616,3.254,14453.03,72.4,0.0,0.0,0.0
53.42,4.516,14370.68,224.2,0.0,20.0,592.0
17.84,4.792,14514.82,78.2,0.0,18.0,0.0
75.122,3.2,14408.01,315.8,0.0,2.0,426.0
119.78,6.416,14393.69,498.0,0.0,20.0,1059.0
94.67,2.806,14350.88,392.0,0.0,0.0,1053.0
80.368,4.604,14205.38,335.4,0.0,19.0,1031.0
81.988,3.7,14193.65,344.0,0.0,20.0,1030.0
130.86,4.686,14268.3,551.0,0.0,638.0,1041.0
145.956,4.902,14202.31,619.8,0.0,945.0,1031.0
256.308,8.554,14017.03,1102.6,0.0,2276.0,1005.0
116.286,5.572,14177.43,497.8,0.0,364.0,1028.0
93.834,3.412,14288.43,396.8,0.0,46.0,1043.0
87.986,4.802,14324.75,366.0,0.0,31.0,1048.0
104.512,3.29,14192.12,438.8,0.0,32.0,1030.0
154.094,3.16,14101.99,651.8,0.0,9.0,1016.0
142.42,4.404,14170.22,602.2,0.0,31.0,833.0
108.61,9.36,14211.75,462.4,0.0,31.0,0.0
136.884,4.25,14294.88,573.2,0.0,4.0,542.0
81.622,6.01,14543.52,335.6,0.0,20.0,567.0
21.17,6.152,14607.11,91.6,0.0,13.0,0.0
16.678,2.826,14464.4,71.8,0.0,7.0,0.0
19.036,5.954,14594.83,84.0,0.0,21.0,0.0
16.81,2.9,14514.57,74.2,0.0,0.0,0.0
17.348,4.16,14497.21,76.0,0.0,20.0,0.0
18.604,5.746,14507.27,82.0,0.0,20.0,0.0
33.78,2.24,14505.48,142.0,0.0,0.0,297.0
43.428,6.064,14533.76,179.8,0.0,20.0,387.0
113.522,5.092,14351.27,477.6,0.0,17.0,505.0
165.224,2.88,14010.5,705.8,491.0,3.0,1004.0
144.324,4.682,14305.24,608.4,537.0,21.0,1046.0
98.416,4.226,14326.17,414.4,0.0,5.0,1049.0
94.822,3.024,14377.03,397.6,0.0,15.0,1055.0
119.432,19.946,14429.67,502.8,0.0,21.0,1064.0
89.714,7.416,14455.78,370.6,0.0,0.0,1067.0
54.484,18.84,14475.62,239.8,0.0,20.0,4.0
58.894,19.692,14510.62,255.6,0.0,20.0,0.0
75.25,12.154,14475.51,315.8,0.0,0.0,236.0
252.354,18.946,14144.02,1073.0,941.0,20.0,1022.0
238.242,19.534,13966.2,1033.4,1147.0,15.0,330.0
226.696,14.776,14003.06,970.4,1.0,5.0,1003.0
205.63,21.662,14074.32,878.2,56.0,20.0,1013.0
187.532,14.274,14071.29,797.6,0.0,0.0,1013.0
180.052,12.584,14302.15,753.4,0.0,20.0,1045.0
202.24,12.792,14292.08,849.0,560.0,20.0,1044.0
158.812,13.194,14245.96,670.0,543.0,0.0,494.0
69.194,9.404,14519.3,296.4,325.0,19.0,0.0
55.556,8.274,14559.28,237.2,479.0,21.0,0.0
39.7,4.326,14577.93,164.4,0.0,0.0,250.0
50.826,7.812,14533.12,211.2,0.0,20.0,399.0
24.188,4.052,14492.47,100.2,0.0,8.0,0.0
26.524,7.36,14481.78,113.4,0.0,12.0,0.0
25.266,5.756,14557.52,106.8,0.0,20.0,0.0
43.206,4.184,14466.57,184.2,0.0,0.0,0.0
74.786,7.534,14214.68,318.8,0.0,20.0,138.0
111.556,5.28,14251.77,468.0,0.0,20.0,1038.0
82.344,7.284,14373.97,345.0,0.0,0.0,480.0
95.414,13.73,14350.58,409.4,0.0,20.0,701.0
